      step          time          <dt>         rho_c         v_max        Kn_min  <dt lim>  <dr lim>  <du lim>  <n_iter_cr>  <n_iter_dr>
 101200000  2.291955e+04  1.133661e-04  4.108896e+05  1.365975e+00  4.604026e-05  6.36e+04  8.58e-02  9.50e-01  0.00000e+00  1.00000e+00
 101300000  2.293117e+04  1.162067e-04  4.126152e+05  1.366479e+00  4.592697e-05  6.55e+04  8.25e-02  9.50e-01  0.00000e+00  1.00000e+00
 101400000  2.294313e+04  1.195781e-04  4.143981e+05  1.366997e+00  4.581071e-05  6.77e+04  7.83e-02  9.50e-01  0.00000e+00  1.00000e+00
 101500000  2.295549e+04  1.235652e-04  4.162480e+05  1.367532e+00  4.569089e-05  7.03e+04  7.30e-02  9.50e-01  0.00000e+00  1.00000e+00
 101600000  2.296832e+04  1.282918e-04  4.181770e+05  1.368088e+00  4.556686e-05  7.34e+04  6.67e-02  9.50e-01  0.00000e+00  1.00000e+00
 101700000  2.298171e+04  1.339387e-04  4.201996e+05  1.368669e+00  4.543778e-05  7.70e+04  6.35e-02  9.50e-01  0.00000e+00  1.00000e+00
 101800000  2.299579e+04  1.407767e-04  4.223352e+05  1.369279e+00  4.530256e-05  8.14e+04  6.98e-02  9.50e-01  0.00000e+00  1.00000e+00
 101900000  2.301071e+04  1.492257e-04  4.246096e+05  1.369925e+00  4.515974e-05  8.67e+04  7.85e-02  9.50e-01  0.00000e+00  1.00000e+00
 102000000  2.302627e+04  1.556063e-04  4.269929e+05  1.370599e+00  4.501140e-05  9.10e+04  8.58e-02  9.50e-01  0.00000e+00  1.00000e+00
 102100000  2.304152e+04  1.525086e-04  4.293401e+05  1.371259e+00  4.486660e-05  8.97e+04  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
 102200000  2.305638e+04  1.485900e-04  4.316378e+05  1.371901e+00  4.472609e-05  8.79e+04  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
 102300000  2.307081e+04  1.443412e-04  4.338799e+05  1.372523e+00  4.459013e-05  8.59e+04  7.90e-02  9.50e-01  0.00000e+00  1.00000e+00
 102400000  2.308480e+04  1.398424e-04  4.360615e+05  1.373126e+00  4.445893e-05  8.37e+04  7.74e-02  9.50e-01  0.00000e+00  1.00000e+00
 102500000  2.309832e+04  1.352076e-04  4.381798e+05  1.373708e+00  4.433256e-05  8.14e+04  7.64e-02  9.50e-01  0.00000e+00  1.00000e+00
 102600000  2.311138e+04  1.305720e-04  4.402336e+05  1.374269e+00  4.421097e-05  7.90e+04  7.58e-02  9.50e-01  0.00000e+00  1.00000e+00
 102700000  2.312398e+04  1.260764e-04  4.422246e+05  1.374810e+00  4.409397e-05  7.66e+04  7.58e-02  9.50e-01  0.00000e+00  1.00000e+00
 102800000  2.313617e+04  1.218517e-04  4.441562e+05  1.375332e+00  4.398128e-05  7.44e+04  7.62e-02  9.50e-01  0.00000e+00  1.00000e+00
 102900000  2.314797e+04  1.180072e-04  4.460338e+05  1.375837e+00  4.387249e-05  7.24e+04  7.70e-02  9.50e-01  0.00000e+00  1.00000e+00
 103000000  2.315943e+04  1.146238e-04  4.478642e+05  1.376328e+00  4.376714e-05  7.07e+04  7.82e-02  9.50e-01  0.00000e+00  1.00000e+00
 103100000  2.317061e+04  1.117523e-04  4.496553e+05  1.376806e+00  4.366472e-05  6.92e+04  7.96e-02  9.50e-01  0.00000e+00  1.00000e+00
 103200000  2.318155e+04  1.094163e-04  4.514153e+05  1.377274e+00  4.356471e-05  6.80e+04  8.13e-02  9.50e-01  0.00000e+00  1.00000e+00
 103300000  2.319231e+04  1.076173e-04  4.531525e+05  1.377734e+00  4.346660e-05  6.72e+04  8.31e-02  9.50e-01  0.00000e+00  1.00000e+00
 103400000  2.320295e+04  1.063415e-04  4.548753e+05  1.378189e+00  4.336989e-05  6.67e+04  8.49e-02  9.50e-01  0.00000e+00  1.00000e+00
 103500000  2.321350e+04  1.055658e-04  4.565917e+05  1.378641e+00  4.327411e-05  6.65e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
 103600000  2.322403e+04  1.052634e-04  4.583094e+05  1.379091e+00  4.317883e-05  6.66e+04  8.82e-02  9.50e-01  0.00000e+00  1.00000e+00
 103700000  2.323457e+04  1.054081e-04  4.600358e+05  1.379543e+00  4.308362e-05  6.69e+04  8.94e-02  9.50e-01  0.00000e+00  1.00000e+00
 103800000  2.324517e+04  1.059776e-04  4.617778e+05  1.379997e+00  4.298812e-05  6.76e+04  9.03e-02  9.50e-01  0.00000e+00  1.00000e+00
 103900000  2.325586e+04  1.069561e-04  4.635425e+05  1.380456e+00  4.289195e-05  6.85e+04  9.05e-02  9.50e-01  0.00000e+00  1.00000e+00
 104000000  2.326670e+04  1.083360e-04  4.653367e+05  1.380922e+00  4.279476e-05  6.96e+04  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 104100000  2.327771e+04  1.101199e-04  4.671674e+05  1.381395e+00  4.269620e-05  7.11e+04  8.90e-02  9.50e-01  0.00000e+00  1.00000e+00
 104200000  2.328894e+04  1.123227e-04  4.690419e+05  1.381878e+00  4.259590e-05  7.28e+04  8.71e-02  9.50e-01  0.00000e+00  1.00000e+00
 104300000  2.330044e+04  1.149734e-04  4.709682e+05  1.382373e+00  4.249348e-05  7.49e+04  8.42e-02  9.50e-01  0.00000e+00  1.00000e+00
 104400000  2.331225e+04  1.181196e-04  4.729551e+05  1.382881e+00  4.238854e-05  7.73e+04  8.03e-02  9.50e-01  0.00000e+00  1.00000e+00
 104500000  2.332443e+04  1.218325e-04  4.750128e+05  1.383406e+00  4.228058e-05  8.01e+04  7.55e-02  9.50e-01  0.00000e+00  1.00000e+00
 104600000  2.333705e+04  1.262155e-04  4.771534e+05  1.383950e+00  4.216906e-05  8.33e+04  6.96e-02  9.50e-01  0.00000e+00  1.00000e+00
 104700000  2.335020e+04  1.314194e-04  4.793917e+05  1.384516e+00  4.205328e-05  8.72e+04  6.33e-02  9.50e-01  0.00000e+00  1.00000e+00
 104800000  2.336396e+04  1.376663e-04  4.817469e+05  1.385110e+00  4.193240e-05  9.18e+04  6.62e-02  9.50e-01  0.00000e+00  1.00000e+00
 104900000  2.337849e+04  1.452939e-04  4.842438e+05  1.385735e+00  4.180526e-05  9.75e+04  7.37e-02  9.50e-01  0.00000e+00  1.00000e+00
 105000000  2.339392e+04  1.542919e-04  4.869081e+05  1.386400e+00  4.167075e-05  1.04e+05  8.33e-02  9.50e-01  0.00000e+00  1.00000e+00
 105100000  2.340939e+04  1.546380e-04  4.895914e+05  1.387065e+00  4.153648e-05  1.05e+05  8.44e-02  9.50e-01  0.00000e+00  1.00000e+00
 105200000  2.342448e+04  1.509276e-04  4.922227e+05  1.387713e+00  4.140595e-05  1.03e+05  8.17e-02  9.50e-01  0.00000e+00  1.00000e+00
 105300000  2.343916e+04  1.468544e-04  4.947947e+05  1.388343e+00  4.127944e-05  1.01e+05  7.95e-02  9.50e-01  0.00000e+00  1.00000e+00
 105400000  2.345341e+04  1.424760e-04  4.973010e+05  1.388954e+00  4.115719e-05  9.84e+04  7.77e-02  9.50e-01  0.00000e+00  1.00000e+00
 105500000  2.346720e+04  1.378890e-04  4.997369e+05  1.389544e+00  4.103932e-05  9.57e+04  7.65e-02  9.50e-01  0.00000e+00  1.00000e+00
 105600000  2.348052e+04  1.332192e-04  5.020999e+05  1.390114e+00  4.092587e-05  9.30e+04  7.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 105700000  2.349338e+04  1.286071e-04  5.043902e+05  1.390663e+00  4.081673e-05  9.02e+04  7.54e-02  9.50e-01  0.00000e+00  1.00000e+00
 105800000  2.350580e+04  1.241921e-04  5.066103e+05  1.391192e+00  4.071169e-05  8.75e+04  7.56e-02  9.50e-01  0.00000e+00  1.00000e+00
 105900000  2.351781e+04  1.200978e-04  5.087652e+05  1.391704e+00  4.061045e-05  8.50e+04  7.62e-02  9.50e-01  0.00000e+00  1.00000e+00
 106000000  2.352945e+04  1.164225e-04  5.108619e+05  1.392199e+00  4.051260e-05  8.28e+04  7.72e-02  9.50e-01  0.00000e+00  1.00000e+00
 106100000  2.354078e+04  1.132344e-04  5.129085e+05  1.392681e+00  4.041772e-05  8.09e+04  7.85e-02  9.50e-01  0.00000e+00  1.00000e+00
 106200000  2.355183e+04  1.105722e-04  5.149141e+05  1.393151e+00  4.032531e-05  7.93e+04  8.01e-02  9.50e-01  0.00000e+00  1.00000e+00
 106300000  2.356268e+04  1.084489e-04  5.168882e+05  1.393612e+00  4.023492e-05  7.81e+04  8.19e-02  9.50e-01  0.00000e+00  1.00000e+00
 106400000  2.357337e+04  1.068584e-04  5.188402e+05  1.394066e+00  4.014607e-05  7.73e+04  8.37e-02  9.50e-01  0.00000e+00  1.00000e+00
 106500000  2.358394e+04  1.057813e-04  5.207794e+05  1.394516e+00  4.005832e-05  7.69e+04  8.55e-02  9.50e-01  0.00000e+00  1.00000e+00
 106600000  2.359446e+04  1.051918e-04  5.227148e+05  1.394964e+00  3.997127e-05  7.67e+04  8.73e-02  9.50e-01  0.00000e+00  1.00000e+00
 106700000  2.360497e+04  1.050618e-04  5.246546e+05  1.395411e+00  3.988451e-05  7.69e+04  8.88e-02  9.50e-01  0.00000e+00  1.00000e+00
 106800000  2.361551e+04  1.053654e-04  5.266071e+05  1.395860e+00  3.979770e-05  7.75e+04  8.99e-02  9.50e-01  0.00000e+00  1.00000e+00
 106900000  2.362611e+04  1.060816e-04  5.285801e+05  1.396313e+00  3.971049e-05  7.83e+04  9.06e-02  9.50e-01  0.00000e+00  1.00000e+00
 107000000  2.363683e+04  1.071965e-04  5.305811e+05  1.396770e+00  3.962255e-05  7.95e+04  9.08e-02  9.50e-01  0.00000e+00  1.00000e+00
 107100000  2.364770e+04  1.087051e-04  5.326179e+05  1.397234e+00  3.953358e-05  8.09e+04  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 107200000  2.365876e+04  1.106127e-04  5.346982e+05  1.397707e+00  3.944326e-05  8.27e+04  8.89e-02  9.50e-01  0.00000e+00  1.00000e+00
 107300000  2.367006e+04  1.129372e-04  5.368304e+05  1.398190e+00  3.935125e-05  8.48e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
 107400000  2.368163e+04  1.157115e-04  5.390235e+05  1.398685e+00  3.925721e-05  8.73e+04  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
 107500000  2.369353e+04  1.189871e-04  5.412875e+05  1.399195e+00  3.916076e-05  9.01e+04  7.94e-02  9.50e-01  0.00000e+00  1.00000e+00
 107600000  2.370581e+04  1.228408e-04  5.436343e+05  1.399721e+00  3.906145e-05  9.35e+04  7.42e-02  9.50e-01  0.00000e+00  1.00000e+00
 107700000  2.371855e+04  1.273832e-04  5.460780e+05  1.400267e+00  3.895877e-05  9.74e+04  6.81e-02  9.50e-01  0.00000e+00  1.00000e+00
 107800000  2.373183e+04  1.327755e-04  5.486360e+05  1.400835e+00  3.885206e-05  1.02e+05  6.26e-02  9.50e-01  0.00000e+00  1.00000e+00
 107900000  2.374575e+04  1.392556e-04  5.513305e+05  1.401432e+00  3.874050e-05  1.08e+05  6.72e-02  9.50e-01  0.00000e+00  1.00000e+00
 108000000  2.376047e+04  1.471877e-04  5.541915e+05  1.402062e+00  3.862300e-05  1.14e+05  7.50e-02  9.50e-01  0.00000e+00  1.00000e+00
 108100000  2.377604e+04  1.556451e-04  5.572314e+05  1.402728e+00  3.849922e-05  1.22e+05  8.40e-02  9.50e-01  0.00000e+00  1.00000e+00
 108200000  2.379148e+04  1.544194e-04  5.602617e+05  1.403388e+00  3.837690e-05  1.21e+05  8.34e-02  9.50e-01  0.00000e+00  1.00000e+00
 108300000  2.380655e+04  1.506772e-04  5.632325e+05  1.404032e+00  3.825802e-05  1.19e+05  8.09e-02  9.50e-01  0.00000e+00  1.00000e+00
 108400000  2.382120e+04  1.465702e-04  5.661353e+05  1.404657e+00  3.814283e-05  1.17e+05  7.88e-02  9.50e-01  0.00000e+00  1.00000e+00
 108500000  2.383542e+04  1.421600e-04  5.689631e+05  1.405262e+00  3.803153e-05  1.14e+05  7.71e-02  9.50e-01  0.00000e+00  1.00000e+00
 108600000  2.384917e+04  1.375466e-04  5.717105e+05  1.405848e+00  3.792425e-05  1.11e+05  7.59e-02  9.50e-01  0.00000e+00  1.00000e+00
 108700000  2.386246e+04  1.328587e-04  5.743750e+05  1.406412e+00  3.782100e-05  1.07e+05  7.52e-02  9.50e-01  0.00000e+00  1.00000e+00
 108800000  2.387528e+04  1.282383e-04  5.769568e+05  1.406956e+00  3.772168e-05  1.04e+05  7.50e-02  9.50e-01  0.00000e+00  1.00000e+00
 108900000  2.388767e+04  1.238248e-04  5.794593e+05  1.407481e+00  3.762611e-05  1.01e+05  7.53e-02  9.50e-01  0.00000e+00  1.00000e+00
 109000000  2.389964e+04  1.197412e-04  5.818882e+05  1.407988e+00  3.753398e-05  9.81e+04  7.60e-02  9.50e-01  0.00000e+00  1.00000e+00
 109100000  2.391125e+04  1.160838e-04  5.842514e+05  1.408479e+00  3.744493e-05  9.55e+04  7.70e-02  9.50e-01  0.00000e+00  1.00000e+00
 109200000  2.392254e+04  1.129188e-04  5.865584e+05  1.408956e+00  3.735855e-05  9.33e+04  7.84e-02  9.50e-01  0.00000e+00  1.00000e+00
 109300000  2.393357e+04  1.102824e-04  5.888194e+05  1.409423e+00  3.727442e-05  9.16e+04  8.00e-02  9.50e-01  0.00000e+00  1.00000e+00
 109400000  2.394439e+04  1.081858e-04  5.910453e+05  1.409880e+00  3.719210e-05  9.02e+04  8.18e-02  9.50e-01  0.00000e+00  1.00000e+00
 109500000  2.395505e+04  1.066209e-04  5.932467e+05  1.410331e+00  3.711117e-05  8.92e+04  8.37e-02  9.50e-01  0.00000e+00  1.00000e+00
 109600000  2.396561e+04  1.055672e-04  5.954340e+05  1.410777e+00  3.703122e-05  8.87e+04  8.56e-02  9.50e-01  0.00000e+00  1.00000e+00
 109700000  2.397611e+04  1.049975e-04  5.976171e+05  1.411221e+00  3.695188e-05  8.86e+04  8.74e-02  9.50e-01  0.00000e+00  1.00000e+00
 109800000  2.398659e+04  1.048830e-04  5.998056e+05  1.411666e+00  3.687281e-05  8.88e+04  8.89e-02  9.50e-01  0.00000e+00  1.00000e+00
 109900000  2.399711e+04  1.051972e-04  6.020086e+05  1.412111e+00  3.679366e-05  8.95e+04  9.01e-02  9.50e-01  0.00000e+00  1.00000e+00
 110000000  2.400771e+04  1.059184e-04  6.042346e+05  1.412560e+00  3.671415e-05  9.04e+04  9.09e-02  9.50e-01  0.00000e+00  1.00000e+00
 110100000  2.401841e+04  1.070320e-04  6.064921e+05  1.413014e+00  3.663398e-05  9.18e+04  9.10e-02  9.50e-01  0.00000e+00  1.00000e+00
 110200000  2.402926e+04  1.085321e-04  6.087898e+05  1.413475e+00  3.655286e-05  9.34e+04  9.05e-02  9.50e-01  0.00000e+00  1.00000e+00
 110300000  2.404030e+04  1.104231e-04  6.111362e+05  1.413945e+00  3.647051e-05  9.55e+04  8.93e-02  9.50e-01  0.00000e+00  1.00000e+00
 110400000  2.405158e+04  1.127214e-04  6.135404e+05  1.414424e+00  3.638665e-05  9.79e+04  8.71e-02  9.50e-01  0.00000e+00  1.00000e+00
 110500000  2.406312e+04  1.154578e-04  6.160125e+05  1.414915e+00  3.630096e-05  1.01e+05  8.40e-02  9.50e-01  0.00000e+00  1.00000e+00
 110600000  2.407499e+04  1.186810e-04  6.185635e+05  1.415420e+00  3.621309e-05  1.04e+05  8.00e-02  9.50e-01  0.00000e+00  1.00000e+00
 110700000  2.408724e+04  1.224633e-04  6.212063e+05  1.415942e+00  3.612267e-05  1.08e+05  7.49e-02  9.50e-01  0.00000e+00  1.00000e+00
 110800000  2.409993e+04  1.269093e-04  6.239561e+05  1.416483e+00  3.602923e-05  1.12e+05  6.88e-02  9.50e-01  0.00000e+00  1.00000e+00
 110900000  2.411315e+04  1.321700e-04  6.268320e+05  1.417046e+00  3.593221e-05  1.17e+05  6.26e-02  9.50e-01  0.00000e+00  1.00000e+00
 111000000  2.412699e+04  1.384679e-04  6.298578e+05  1.417635e+00  3.583088e-05  1.24e+05  6.59e-02  9.50e-01  0.00000e+00  1.00000e+00
 111100000  2.414161e+04  1.461401e-04  6.330656e+05  1.418257e+00  3.572431e-05  1.31e+05  7.33e-02  9.50e-01  0.00000e+00  1.00000e+00
 111200000  2.415712e+04  1.551302e-04  6.364868e+05  1.418917e+00  3.561160e-05  1.40e+05  8.26e-02  9.50e-01  0.00000e+00  1.00000e+00
 111300000  2.417266e+04  1.554192e-04  6.399306e+05  1.419578e+00  3.549912e-05  1.41e+05  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
 111400000  2.418784e+04  1.517777e-04  6.433095e+05  1.420222e+00  3.538970e-05  1.39e+05  8.09e-02  9.50e-01  0.00000e+00  1.00000e+00
 111500000  2.420261e+04  1.477571e-04  6.466136e+05  1.420849e+00  3.528360e-05  1.36e+05  7.87e-02  9.50e-01  0.00000e+00  1.00000e+00
 111600000  2.421696e+04  1.434085e-04  6.498345e+05  1.421457e+00  3.518101e-05  1.32e+05  7.70e-02  9.50e-01  0.00000e+00  1.00000e+00
 111700000  2.423084e+04  1.388232e-04  6.529654e+05  1.422044e+00  3.508207e-05  1.29e+05  7.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 111800000  2.424425e+04  1.341246e-04  6.560026e+05  1.422611e+00  3.498682e-05  1.25e+05  7.50e-02  9.50e-01  0.00000e+00  1.00000e+00
 111900000  2.425720e+04  1.294537e-04  6.589454e+05  1.423157e+00  3.489521e-05  1.21e+05  7.47e-02  9.50e-01  0.00000e+00  1.00000e+00
 112000000  2.426969e+04  1.249534e-04  6.617967e+05  1.423683e+00  3.480708e-05  1.18e+05  7.49e-02  9.50e-01  0.00000e+00  1.00000e+00
 112100000  2.428177e+04  1.207529e-04  6.645623e+05  1.424192e+00  3.472218e-05  1.14e+05  7.55e-02  9.50e-01  0.00000e+00  1.00000e+00
 112200000  2.429346e+04  1.169567e-04  6.672505e+05  1.424684e+00  3.464019e-05  1.11e+05  7.65e-02  9.50e-01  0.00000e+00  1.00000e+00
 112300000  2.430483e+04  1.136395e-04  6.698718e+05  1.425162e+00  3.456076e-05  1.09e+05  7.78e-02  9.50e-01  0.00000e+00  1.00000e+00
 112400000  2.431591e+04  1.108451e-04  6.724376e+05  1.425628e+00  3.448348e-05  1.06e+05  7.94e-02  9.50e-01  0.00000e+00  1.00000e+00
 112500000  2.432677e+04  1.085905e-04  6.749599e+05  1.426084e+00  3.440798e-05  1.05e+05  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
 112600000  2.433746e+04  1.068718e-04  6.774509e+05  1.426533e+00  3.433384e-05  1.03e+05  8.31e-02  9.50e-01  0.00000e+00  1.00000e+00
 112700000  2.434802e+04  1.056704e-04  6.799225e+05  1.426978e+00  3.426071e-05  1.03e+05  8.50e-02  9.50e-01  0.00000e+00  1.00000e+00
 112800000  2.435852e+04  1.049596e-04  6.823860e+05  1.427419e+00  3.418823e-05  1.02e+05  8.69e-02  9.50e-01  0.00000e+00  1.00000e+00
 112900000  2.436899e+04  1.047100e-04  6.848522e+05  1.427860e+00  3.411609e-05  1.02e+05  8.85e-02  9.50e-01  0.00000e+00  1.00000e+00
 113000000  2.437948e+04  1.048932e-04  6.873314e+05  1.428302e+00  3.404397e-05  1.03e+05  8.99e-02  9.50e-01  0.00000e+00  1.00000e+00
 113100000  2.439003e+04  1.054848e-04  6.898335e+05  1.428746e+00  3.397160e-05  1.04e+05  9.09e-02  9.50e-01  0.00000e+00  1.00000e+00
 113200000  2.440067e+04  1.064672e-04  6.923679e+05  1.429196e+00  3.389871e-05  1.05e+05  9.13e-02  9.50e-01  0.00000e+00  1.00000e+00
 113300000  2.441146e+04  1.078306e-04  6.949440e+05  1.429651e+00  3.382504e-05  1.07e+05  9.11e-02  9.50e-01  0.00000e+00  1.00000e+00
 113400000  2.442242e+04  1.095748e-04  6.975714e+05  1.430114e+00  3.375036e-05  1.09e+05  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 113500000  2.443359e+04  1.117105e-04  7.002599e+05  1.430586e+00  3.367438e-05  1.12e+05  8.84e-02  9.50e-01  0.00000e+00  1.00000e+00
 113600000  2.444501e+04  1.142617e-04  7.030202e+05  1.431069e+00  3.359686e-05  1.15e+05  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 113700000  2.445674e+04  1.172680e-04  7.058639e+05  1.431566e+00  3.351749e-05  1.19e+05  8.20e-02  9.50e-01  0.00000e+00  1.00000e+00
 113800000  2.446882e+04  1.207897e-04  7.088043e+05  1.432077e+00  3.343595e-05  1.23e+05  7.74e-02  9.50e-01  0.00000e+00  1.00000e+00
 113900000  2.448131e+04  1.249136e-04  7.118573e+05  1.432606e+00  3.335186e-05  1.27e+05  7.17e-02  9.50e-01  0.00000e+00  1.00000e+00
 114000000  2.449429e+04  1.297653e-04  7.150418e+05  1.433156e+00  3.326475e-05  1.33e+05  6.51e-02  9.50e-01  0.00000e+00  1.00000e+00
 114100000  2.450784e+04  1.355269e-04  7.183816e+05  1.433729e+00  3.317405e-05  1.40e+05  6.28e-02  9.50e-01  0.00000e+00  1.00000e+00
 114200000  2.452209e+04  1.424697e-04  7.219078e+05  1.434333e+00  3.307901e-05  1.48e+05  6.91e-02  9.50e-01  0.00000e+00  1.00000e+00
 114300000  2.453719e+04  1.510132e-04  7.256625e+05  1.434972e+00  3.297863e-05  1.57e+05  7.75e-02  9.50e-01  0.00000e+00  1.00000e+00
 114400000  2.455290e+04  1.571699e-04  7.295886e+05  1.435636e+00  3.287456e-05  1.65e+05  8.41e-02  9.50e-01  0.00000e+00  1.00000e+00
 114500000  2.456832e+04  1.541147e-04  7.334564e+05  1.436287e+00  3.277290e-05  1.62e+05  8.17e-02  9.50e-01  0.00000e+00  1.00000e+00
 114600000  2.458335e+04  1.503173e-04  7.372462e+05  1.436921e+00  3.267413e-05  1.59e+05  7.94e-02  9.50e-01  0.00000e+00  1.00000e+00
 114700000  2.459796e+04  1.461509e-04  7.409471e+05  1.437537e+00  3.257846e-05  1.56e+05  7.74e-02  9.50e-01  0.00000e+00  1.00000e+00
 114800000  2.461213e+04  1.416837e-04  7.445501e+05  1.438133e+00  3.248606e-05  1.52e+05  7.59e-02  9.50e-01  0.00000e+00  1.00000e+00
 114900000  2.462583e+04  1.370223e-04  7.480488e+05  1.438709e+00  3.239703e-05  1.47e+05  7.49e-02  9.50e-01  0.00000e+00  1.00000e+00
 115000000  2.463906e+04  1.322997e-04  7.514403e+05  1.439265e+00  3.231136e-05  1.43e+05  7.44e-02  9.50e-01  0.00000e+00  1.00000e+00
 115100000  2.465183e+04  1.276608e-04  7.547253e+05  1.439800e+00  3.222898e-05  1.39e+05  7.44e-02  9.50e-01  0.00000e+00  1.00000e+00
 115200000  2.466415e+04  1.232455e-04  7.579085e+05  1.440316e+00  3.214970e-05  1.35e+05  7.48e-02  9.50e-01  0.00000e+00  1.00000e+00
 115300000  2.467607e+04  1.191753e-04  7.609976e+05  1.440815e+00  3.207327e-05  1.31e+05  7.56e-02  9.50e-01  0.00000e+00  1.00000e+00
 115400000  2.468763e+04  1.155436e-04  7.640032e+05  1.441299e+00  3.199939e-05  1.27e+05  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
 115500000  2.469887e+04  1.124130e-04  7.669376e+05  1.441769e+00  3.192770e-05  1.24e+05  7.82e-02  9.50e-01  0.00000e+00  1.00000e+00
 115600000  2.470985e+04  1.098161e-04  7.698141e+05  1.442228e+00  3.185786e-05  1.22e+05  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
 115700000  2.472062e+04  1.077604e-04  7.726465e+05  1.442678e+00  3.178948e-05  1.20e+05  8.18e-02  9.50e-01  0.00000e+00  1.00000e+00
 115800000  2.473125e+04  1.062350e-04  7.754483e+05  1.443122e+00  3.172223e-05  1.19e+05  8.37e-02  9.50e-01  0.00000e+00  1.00000e+00
 115900000  2.474177e+04  1.052168e-04  7.782328e+05  1.443562e+00  3.165578e-05  1.18e+05  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 116000000  2.475224e+04  1.046768e-04  7.810126e+05  1.444000e+00  3.158981e-05  1.18e+05  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
 116100000  2.476270e+04  1.045846e-04  7.837995e+05  1.444438e+00  3.152404e-05  1.18e+05  8.92e-02  9.50e-01  0.00000e+00  1.00000e+00
 116200000  2.477319e+04  1.049122e-04  7.866049e+05  1.444878e+00  3.145820e-05  1.19e+05  9.05e-02  9.50e-01  0.00000e+00  1.00000e+00
 116300000  2.478375e+04  1.056368e-04  7.894396e+05  1.445320e+00  3.139205e-05  1.21e+05  9.13e-02  9.50e-01  0.00000e+00  1.00000e+00
 116400000  2.479443e+04  1.067424e-04  7.923141e+05  1.445768e+00  3.132535e-05  1.22e+05  9.16e-02  9.50e-01  0.00000e+00  1.00000e+00
 116500000  2.480525e+04  1.082213e-04  7.952388e+05  1.446223e+00  3.125786e-05  1.25e+05  9.12e-02  9.50e-01  0.00000e+00  1.00000e+00
 116600000  2.481625e+04  1.100758e-04  7.982245e+05  1.446685e+00  3.118938e-05  1.27e+05  9.01e-02  9.50e-01  0.00000e+00  1.00000e+00
 116700000  2.482749e+04  1.123194e-04  8.012821e+05  1.447158e+00  3.111965e-05  1.30e+05  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
 116800000  2.483898e+04  1.149789e-04  8.044239e+05  1.447641e+00  3.104844e-05  1.34e+05  8.51e-02  9.50e-01  0.00000e+00  1.00000e+00
 116900000  2.485079e+04  1.180976e-04  8.076630e+05  1.448138e+00  3.097548e-05  1.38e+05  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
 117000000  2.486297e+04  1.217395e-04  8.110150e+05  1.448651e+00  3.090047e-05  1.43e+05  7.63e-02  9.50e-01  0.00000e+00  1.00000e+00
 117100000  2.487557e+04  1.259972e-04  8.144978e+05  1.449181e+00  3.082304e-05  1.49e+05  7.04e-02  9.50e-01  0.00000e+00  1.00000e+00
 117200000  2.488867e+04  1.310038e-04  8.181338e+05  1.449733e+00  3.074277e-05  1.55e+05  6.36e-02  9.50e-01  0.00000e+00  1.00000e+00
 117300000  2.490236e+04  1.369524e-04  8.219507e+05  1.450310e+00  3.065912e-05  1.63e+05  6.35e-02  9.50e-01  0.00000e+00  1.00000e+00
 117400000  2.491678e+04  1.441321e-04  8.259851e+05  1.450916e+00  3.057136e-05  1.73e+05  7.00e-02  9.50e-01  0.00000e+00  1.00000e+00
 117500000  2.493208e+04  1.529929e-04  8.302870e+05  1.451560e+00  3.047854e-05  1.84e+05  7.87e-02  9.50e-01  0.00000e+00  1.00000e+00
 117600000  2.494782e+04  1.574050e-04  8.347336e+05  1.452221e+00  3.038341e-05  1.91e+05  8.36e-02  9.50e-01  0.00000e+00  1.00000e+00
 117700000  2.496322e+04  1.540074e-04  8.391045e+05  1.452868e+00  3.029068e-05  1.88e+05  8.09e-02  9.50e-01  0.00000e+00  1.00000e+00
 117800000  2.497824e+04  1.501842e-04  8.433860e+05  1.453498e+00  3.020060e-05  1.84e+05  7.86e-02  9.50e-01  0.00000e+00  1.00000e+00
 117900000  2.499283e+04  1.459898e-04  8.475661e+05  1.454110e+00  3.011337e-05  1.80e+05  7.68e-02  9.50e-01  0.00000e+00  1.00000e+00
 118000000  2.500698e+04  1.414958e-04  8.516344e+05  1.454702e+00  3.002913e-05  1.75e+05  7.54e-02  9.50e-01  0.00000e+00  1.00000e+00
